10.3962|1.02494|-104.009
|Index|x_pos|y_pos|z_pos|x_vel|y_vel|z_vel|
|1468|-31.8928|0.450064|-169.067|-53.9966|-0.734037|-83.0693|
|1469|-31.9468|0.44933|-169.15|-53.9848|-0.733875|-83.051|
|1470|-32.0007|0.448596|-169.233|-53.9727|-0.733712|-83.0325|
|1471|-32.0547|0.447862|-169.316|-53.9606|-0.733547|-83.0139|
|1472|-32.1087|0.447129|-169.399|-53.9483|-0.73338|-82.995|
|1473|-32.1626|0.446395|-169.482|-53.9359|-0.733211|-82.9758|
|1474|-32.2165|0.445662|-169.565|-53.9233|-0.73304|-82.9565|
|1475|-32.2705|0.444929|-169.648|-53.9106|-0.732868|-82.937|
|1476|-32.3244|0.444197|-169.731|-53.8978|-0.732693|-82.9173|
|1477|-32.3783|0.443464|-169.814|-53.8848|-0.732517|-82.8973|
|1478|-32.4321|0.442732|-169.897|-53.8717|-0.732339|-82.8771|
|1479|-32.486|0.441999|-169.98|-53.8585|-0.732159|-82.8568|
|1480|-32.5399|0.441267|-170.063|-53.8451|-0.731977|-82.8362|
|1481|-32.5937|0.440535|-170.146|-53.8316|-0.731793|-82.8154|
|1482|-32.6475|0.439804|-170.228|-53.8179|-0.731608|-82.7944|
|1483|-32.7013|0.439072|-170.311|-53.8041|-0.73142|-82.7732|
|1484|-32.7551|0.438341|-170.394|-53.7902|-0.731231|-82.7517|
|1485|-32.8089|0.43761|-170.477|-53.7761|-0.731039|-82.7301|
|1486|-32.8627|0.436879|-170.559|-53.7619|-0.730846|-82.7082|
|1487|-32.9164|0.436148|-170.642|-53.7476|-0.730651|-82.6862|
|1488|-32.9702|0.435417|-170.725|-53.7331|-0.730455|-82.6639|
|1489|-33.0239|0.434687|-170.807|-53.7185|-0.730256|-82.6414|
|1490|-33.0776|0.433957|-170.89|-53.7038|-0.730055|-82.6187|
|1491|-33.1313|0.433227|-170.973|-53.6889|-0.729853|-82.5958|
|1492|-33.185|0.432497|-171.055|-53.6739|-0.729649|-82.5727|
|1493|-33.2387|0.431768|-171.138|-53.6587|-0.729443|-82.5494|
|1494|-33.2923|0.431038|-171.22|-53.6434|-0.729235|-82.5259|
|1495|-33.3459|0.430309|-171.303|-53.628|-0.729025|-82.5021|
|1496|-33.3996|0.42958|-171.385|-53.6124|-0.728814|-82.4782|
|1497|-33.4532|0.428852|-171.468|-53.5967|-0.7286|-82.454|
|1498|-33.5068|0.428123|-171.55|-53.5809|-0.728385|-82.4297|
|1499|-33.5603|0.427395|-171.633|-53.5649|-0.728168|-82.4051|
|1500|-33.6139|0.426667|-171.715|-53.5488|-0.727949|-82.3803|
|1501|-33.6674|0.425939|-171.797|-53.5325|-0.727728|-82.3553|
|1502|-33.7209|0.425211|-171.88|-53.5162|-0.727505|-82.3301|
|1503|-33.7745|0.424484|-171.962|-53.4996|-0.72728|-82.3047|
|1504|-33.8279|0.423757|-172.044|-53.483|-0.727054|-82.2791|
|1505|-33.8814|0.42303|-172.127|-53.4662|-0.726826|-82.2532|
|1506|-33.9349|0.422303|-172.209|-53.4493|-0.726596|-82.2272|
|1507|-33.9883|0.421577|-172.291|-53.4322|-0.726364|-82.201|
|1508|-34.0417|0.42085|-172.373|-53.415|-0.72613|-82.1745|
|1509|-34.0951|0.420124|-172.455|-53.3977|-0.725895|-82.1479|
|1510|-34.1485|0.419399|-172.538|-53.3802|-0.725657|-82.121|
|1511|-34.2019|0.418673|-172.62|-53.3626|-0.725418|-82.0939|
|1512|-34.2553|0.417948|-172.702|-53.3449|-0.725177|-82.0666|
|1513|-34.3086|0.417223|-172.784|-53.327|-0.724934|-82.0392|
|1514|-34.3619|0.416498|-172.866|-53.309|-0.724689|-82.0115|
|1515|-34.4152|0.415773|-172.948|-53.2909|-0.724443|-81.9836|
|1516|-34.4685|0.415049|-173.03|-53.2726|-0.724195|-81.9555|
|1517|-34.5218|0.414325|-173.112|-53.2542|-0.723944|-81.9271|
|1518|-34.575|0.413601|-173.194|-53.2357|-0.723692|-81.8986|
|1519|-34.6282|0.412877|-173.276|-53.217|-0.723439|-81.8699|
|1520|-34.6814|0.412154|-173.357|-53.1982|-0.723183|-81.841|
|1521|-34.7346|0.411431|-173.439|-53.1793|-0.722925|-81.8118|
|1522|-34.7878|0.410708|-173.521|-53.1602|-0.722666|-81.7825|
|1523|-34.8409|0.409986|-173.603|-53.141|-0.722405|-81.7529|
|1524|-34.8941|0.409264|-173.685|-53.1216|-0.722142|-81.7232|
|1525|-34.9472|0.408541|-173.766|-53.1022|-0.721877|-81.6932|
|1526|-35.0003|0.40782|-173.848|-53.0826|-0.721611|-81.6631|
|1527|-35.0534|0.407098|-173.93|-53.0628|-0.721342|-81.6327|
|1528|-35.1064|0.406377|-174.011|-53.043|-0.721072|-81.6021|
|1529|-35.1594|0.405656|-174.093|-53.0229|-0.7208|-81.5713|
|1530|-35.2125|0.404935|-174.174|-53.0028|-0.720527|-81.5404|
|1531|-35.2654|0.404215|-174.256|-52.9825|-0.720251|-81.5092|
|1532|-35.3184|0.403495|-174.337|-52.9621|-0.719974|-81.4778|
|1533|-35.3714|0.402775|-174.419|-52.9416|-0.719694|-81.4462|
|1534|-35.4243|0.402056|-174.5|-52.9209|-0.719413|-81.4144|
|1535|-35.4772|0.401336|-174.582|-52.9001|-0.719131|-81.3824|
|1536|-35.5301|0.400617|-174.663|-52.8792|-0.718846|-81.3502|
|1537|-35.583|0.399899|-174.744|-52.8581|-0.71856|-81.3178|
|1538|-35.6358|0.39918|-174.826|-52.8369|-0.718271|-81.2852|
|1539|-35.6886|0.398462|-174.907|-52.8156|-0.717981|-81.2523|
|1540|-35.7415|0.397744|-174.988|-52.7941|-0.71769|-81.2193|
|1541|-35.7942|0.397027|-175.069|-52.7725|-0.717396|-81.1861|
|1542|-35.847|0.396309|-175.151|-52.7508|-0.717101|-81.1527|
|1543|-35.8997|0.395592|-175.232|-52.7289|-0.716804|-81.1191|
|1544|-35.9525|0.394876|-175.313|-52.707|-0.716505|-81.0852|
|1545|-36.0052|0.394159|-175.394|-52.6848|-0.716204|-81.0512|
|1546|-36.0578|0.393443|-175.475|-52.6626|-0.715902|-81.017|
|1547|-36.1105|0.392728|-175.556|-52.6402|-0.715597|-80.9825|
|1548|-36.1631|0.392012|-175.637|-52.6177|-0.715291|-80.9479|
|1549|-36.2157|0.391297|-175.718|-52.595|-0.714983|-80.9131|
|1550|-36.2683|0.390582|-175.799|-52.5723|-0.714674|-80.878|
|1551|-36.3209|0.389868|-175.88|-52.5494|-0.714362|-80.8428|
|1552|-36.3734|0.389154|-175.96|-52.5263|-0.714049|-80.8073|
|1553|-36.4259|0.38844|-176.041|-52.5032|-0.713734|-80.7717|
|1554|-36.4784|0.387726|-176.122|-52.4799|-0.713418|-80.7359|
|1555|-36.5309|0.387013|-176.203|-52.4564|-0.713099|-80.6998|
|1556|-36.5833|0.3863|-176.283|-52.4329|-0.712779|-80.6636|
|1557|-36.6357|0.385587|-176.364|-52.4092|-0.712457|-80.6271|
|1558|-36.6881|0.384875|-176.445|-52.3854|-0.712133|-80.5905|
|1559|-36.7405|0.384163|-176.525|-52.3614|-0.711808|-80.5537|
|1560|-36.7929|0.383451|-176.606|-52.3374|-0.71148|-80.5166|
|1561|-36.8452|0.38274|-176.686|-52.3132|-0.711151|-80.4794|
|1562|-36.8975|0.382029|-176.767|-52.2888|-0.710821|-80.442|
|1563|-36.9498|0.381318|-176.847|-52.2644|-0.710488|-80.4043|
|1564|-37.002|0.380608|-176.927|-52.2398|-0.710154|-80.3665|
|1565|-37.0542|0.379898|-177.008|-52.215|-0.709818|-80.3285|
|1566|-37.1064|0.379188|-177.088|-52.1902|-0.70948|-80.2902|
|1567|-37.1586|0.378479|-177.168|-52.1652|-0.70914|-80.2518|
|1568|-37.2108|0.37777|-177.249|-52.1401|-0.708799|-80.2132|
|1569|-37.2629|0.377062|-177.329|-52.1149|-0.708456|-80.1744|
|1570|-37.315|0.376353|-177.409|-52.0895|-0.708111|-80.1353|
|1571|-37.3671|0.375645|-177.489|-52.064|-0.707765|-80.0961|
|1572|-37.4191|0.374938|-177.569|-52.0384|-0.707416|-80.0567|
|1573|-37.4712|0.37423|-177.649|-52.0127|-0.707066|-80.0171|
|1574|-37.5232|0.373524|-177.729|-51.9868|-0.706715|-79.9773|
|1575|-37.5751|0.372817|-177.809|-51.9608|-0.706361|-79.9373|
|1576|-37.6271|0.372111|-177.889|-51.9346|-0.706006|-79.8971|
|1577|-37.679|0.371405|-177.969|-51.9084|-0.705649|-79.8567|
|1578|-37.7309|0.3707|-178.049|-51.882|-0.70529|-79.8161|
|1579|-37.7828|0.369994|-178.129|-51.8555|-0.70493|-79.7753|
|1580|-37.8346|0.36929|-178.208|-51.8289|-0.704568|-79.7343|
|1581|-37.8864|0.368585|-178.288|-51.8021|-0.704204|-79.6932|
|1582|-37.9382|0.367881|-178.368|-51.7752|-0.703838|-79.6518|
|1583|-37.99|0.367178|-178.447|-51.7482|-0.703471|-79.6102|
|1584|-38.0417|0.366474|-178.527|-51.721|-0.703102|-79.5685|
|1585|-38.0934|0.365771|-178.606|-51.6938|-0.702731|-79.5265|
|1586|-38.1451|0.365069|-178.686|-51.6664|-0.702359|-79.4844|
|1587|-38.1967|0.364367|-178.765|-51.6388|-0.701985|-79.442|
|1588|-38.2484|0.363665|-178.845|-51.6112|-0.701609|-79.3995|
|1589|-38.3|0.362964|-178.924|-51.5834|-0.701231|-79.3568|
|1590|-38.3515|0.362262|-179.004|-51.5555|-0.700852|-79.3138|
|1591|-38.4031|0.361562|-179.083|-51.5275|-0.700471|-79.2707|
|1592|-38.4546|0.360862|-179.162|-51.4994|-0.700088|-79.2274|
|1593|-38.5061|0.360162|-179.241|-51.4711|-0.699704|-79.1839|
|1594|-38.5575|0.359462|-179.32|-51.4427|-0.699318|-79.1402|
|1595|-38.609|0.358763|-179.4|-51.4142|-0.69893|-79.0964|
|1596|-38.6604|0.358064|-179.479|-51.3855|-0.698541|-79.0523|
|1597|-38.7117|0.357366|-179.558|-51.3567|-0.69815|-79.008|
|1598|-38.7631|0.356668|-179.637|-51.3278|-0.697757|-78.9636|
|1599|-38.8144|0.35597|-179.716|-51.2988|-0.697362|-78.9189|
|1600|-38.8657|0.355273|-179.795|-51.2697|-0.696966|-78.8741|
|1601|-38.9169|0.354576|-179.873|-51.2404|-0.696568|-78.829|
|1602|-38.9682|0.35388|-179.952|-51.211|-0.696169|-78.7838|
|1603|-39.0193|0.353184|-180.031|-51.1815|-0.695767|-78.7384|
|1604|-39.0705|0.352489|-180.11|-51.1518|-0.695364|-78.6928|
|1605|-39.1217|0.351793|-180.188|-51.1221|-0.69496|-78.647|
|1606|-39.1728|0.351099|-180.267|-51.0922|-0.694553|-78.601|
|1607|-39.2238|0.350404|-180.346|-51.0622|-0.694145|-78.5549|
|1608|-39.2749|0.34971|-180.424|-51.0321|-0.693736|-78.5085|
|1609|-39.3259|0.349017|-180.503|-51.0018|-0.693325|-78.462|
|1610|-39.3769|0.348324|-180.581|-50.9714|-0.692912|-78.4152|
|1611|-39.4278|0.347631|-180.659|-50.9409|-0.692497|-78.3683|
|1612|-39.4788|0.346939|-180.738|-50.9103|-0.692081|-78.3212|
|1613|-39.5297|0.346247|-180.816|-50.8796|-0.691663|-78.2739|
|1614|-39.5805|0.345555|-180.894|-50.8487|-0.691243|-78.2264|
|1615|-39.6314|0.344864|-180.972|-50.8177|-0.690822|-78.1788|
|1616|-39.6822|0.344174|-181.051|-50.7866|-0.690399|-78.1309|
|1617|-39.7329|0.343484|-181.129|-50.7554|-0.689974|-78.0828|
|1618|-39.7837|0.342794|-181.207|-50.724|-0.689548|-78.0346|
|1619|-39.8344|0.342104|-181.285|-50.6925|-0.68912|-77.9862|
|1620|-39.8851|0.341416|-181.363|-50.6609|-0.688691|-77.9376|
|1621|-39.9357|0.340727|-181.441|-50.6292|-0.68826|-77.8888|
|1622|-39.9863|0.340039|-181.519|-50.5974|-0.687827|-77.8398|
|1623|-40.0369|0.339351|-181.596|-50.5654|-0.687393|-77.7907|
|1624|-40.0874|0.338664|-181.674|-50.5334|-0.686957|-77.7413|
|1625|-40.138|0.337978|-181.752|-50.5012|-0.686519|-77.6918|
|1626|-40.1884|0.337291|-181.83|-50.4688|-0.68608|-77.6421|
|1627|-40.2389|0.336605|-181.907|-50.4364|-0.685639|-77.5922|
|1628|-40.2893|0.33592|-181.985|-50.4039|-0.685196|-77.5421|
|1629|-40.3397|0.335235|-182.062|-50.3712|-0.684752|-77.4918|
|1630|-40.3901|0.33455|-182.14|-50.3384|-0.684306|-77.4414|
|1631|-40.4404|0.333866|-182.217|-50.3055|-0.683859|-77.3907|
|1632|-40.4907|0.333183|-182.294|-50.2724|-0.68341|-77.3399|
|1633|-40.5409|0.3325|-182.372|-50.2393|-0.682959|-77.2889|
|1634|-40.5912|0.331817|-182.449|-50.206|-0.682507|-77.2377|
|1635|-40.6413|0.331135|-182.526|-50.1726|-0.682053|-77.1864|
|1636|-40.6915|0.330453|-182.603|-50.1391|-0.681597|-77.1348|
|1637|-40.7416|0.329771|-182.681|-50.1055|-0.68114|-77.0831|
|1638|-40.7917|0.32909|-182.758|-50.0718|-0.680682|-77.0312|
|1639|-40.8418|0.32841|-182.835|-50.0379|-0.680221|-76.9791|
|1640|-40.8918|0.32773|-182.912|-50.0039|-0.679759|-76.9268|
|1641|-40.9418|0.32705|-182.988|-49.9698|-0.679296|-76.8744|
|1642|-40.9917|0.326371|-183.065|-49.9356|-0.678831|-76.8218|
|1643|-41.0416|0.325693|-183.142|-49.9013|-0.678364|-76.7689|
|1644|-41.0915|0.325015|-183.219|-49.8669|-0.677896|-76.716|
|1645|-41.1414|0.324337|-183.296|-49.8323|-0.677426|-76.6628|
|1646|-41.1912|0.32366|-183.372|-49.7976|-0.676955|-76.6094|
|1647|-41.241|0.322983|-183.449|-49.7628|-0.676482|-76.5559|
|1648|-41.2907|0.322307|-183.525|-49.7279|-0.676007|-76.5022|
|1649|-41.3404|0.321631|-183.602|-49.6929|-0.675531|-76.4483|
|1650|-41.3901|0.320956|-183.678|-49.6577|-0.675053|-76.3943|
|1651|-41.4397|0.320281|-183.755|-49.6225|-0.674574|-76.34|
|1652|-41.4893|0.319607|-183.831|-49.5871|-0.674093|-76.2856|
|1653|-41.5389|0.318933|-183.907|-49.5516|-0.673611|-76.231|
|1654|-41.5885|0.318259|-183.983|-49.516|-0.673127|-76.1762|
|1655|-41.638|0.317587|-184.059|-49.4803|-0.672641|-76.1213|
|1656|-41.6874|0.316914|-184.136|-49.4445|-0.672154|-76.0662|
|1657|-41.7368|0.316242|-184.212|-49.4085|-0.671665|-76.0109|
|1658|-41.7862|0.315571|-184.288|-49.3725|-0.671175|-75.9554|
|1659|-41.8356|0.3149|-184.363|-49.3363|-0.670683|-75.8997|
|1660|-41.8849|0.314229|-184.439|-49.3|-0.67019|-75.8439|
|1661|-41.9342|0.313559|-184.515|-49.2636|-0.669695|-75.7879|
|1662|-41.9834|0.31289|-184.591|-49.2271|-0.669199|-75.7317|
|1663|-42.0326|0.312221|-184.667|-49.1904|-0.668701|-75.6754|
|1664|-42.0818|0.311553|-184.742|-49.1537|-0.668201|-75.6188|
|1665|-42.1309|0.310885|-184.818|-49.1168|-0.6677|-75.5621|
|1666|-42.18|0.310217|-184.893|-49.0799|-0.667198|-75.5053|
|1667|-42.2291|0.30955|-184.969|-49.0428|-0.666694|-75.4482|
|1668|-42.2781|0.308884|-185.044|-49.0056|-0.666188|-75.391|
|1669|-42.3271|0.308218|-185.12|-48.9683|-0.665681|-75.3336|
|1670|-42.3761|0.307552|-185.195|-48.9309|-0.665172|-75.276|
|1671|-42.425|0.306888|-185.27|-48.8933|-0.664662|-75.2183|
|1672|-42.4739|0.306223|-185.345|-48.8557|-0.66415|-75.1604|
|1673|-42.5227|0.305559|-185.421|-48.818|-0.663637|-75.1023|
|1674|-42.5715|0.304896|-185.496|-48.7801|-0.663122|-75.0441|
|1675|-42.6202|0.304233|-185.571|-48.7421|-0.662606|-74.9856|
|1676|-42.669|0.303571|-185.646|-48.704|-0.662088|-74.9271|
|1677|-42.7177|0.302909|-185.72|-48.6658|-0.661569|-74.8683|
|1678|-42.7663|0.302248|-185.795|-48.6275|-0.661048|-74.8094|
|1679|-42.8149|0.301587|-185.87|-48.5891|-0.660526|-74.7503|
|1680|-42.8635|0.300926|-185.945|-48.5506|-0.660003|-74.691|
|1681|-42.912|0.300267|-186.019|-48.5119|-0.659477|-74.6316|
|1682|-42.9605|0.299608|-186.094|-48.4732|-0.658951|-74.5719|
|1683|-43.009|0.298949|-186.169|-48.4343|-0.658422|-74.5122|
|1684|-43.0574|0.298291|-186.243|-48.3954|-0.657893|-74.4522|
|1685|-43.1058|0.297633|-186.318|-48.3563|-0.657361|-74.3921|
|1686|-43.1541|0.296976|-186.392|-48.3171|-0.656829|-74.3318|
|1687|-43.2024|0.296319|-186.466|-48.2778|-0.656295|-74.2714|
|1688|-43.2506|0.295663|-186.54|-48.2384|-0.655759|-74.2108|
|1689|-43.2989|0.295008|-186.615|-48.1989|-0.655222|-74.15|
|1690|-43.347|0.294353|-186.689|-48.1593|-0.654683|-74.089|
|1691|-43.3952|0.293699|-186.763|-48.1196|-0.654143|-74.0279|
|1692|-43.4433|0.293045|-186.837|-48.0797|-0.653602|-73.9667|
|1693|-43.4913|0.292391|-186.911|-48.0398|-0.653059|-73.9052|
|1694|-43.5394|0.291739|-186.985|-47.9998|-0.652515|-73.8436|
|1695|-43.5873|0.291086|-187.058|-47.9596|-0.651969|-73.7818|
|1696|-43.6353|0.290435|-187.132|-47.9194|-0.651421|-73.7199|
|1697|-43.6832|0.289783|-187.206|-47.879|-0.650873|-73.6578|
|1698|-43.731|0.289133|-187.279|-47.8385|-0.650322|-73.5955|
|1699|-43.7789|0.288483|-187.353|-47.7979|-0.649771|-73.5331|
|1700|-43.8266|0.287833|-187.427|-47.7572|-0.649218|-73.4705|
|1701|-43.8744|0.287184|-187.5|-47.7165|-0.648663|-73.4078|
|1702|-43.9221|0.286536|-187.573|-47.6756|-0.648107|-73.3448|
|1703|-43.9697|0.285888|-187.647|-47.6346|-0.64755|-73.2818|
|1704|-44.0173|0.285241|-187.72|-47.5934|-0.646991|-73.2185|
|1705|-44.0649|0.284594|-187.793|-47.5522|-0.646431|-73.1551|
|1706|-44.1124|0.283948|-187.866|-47.5109|-0.645869|-73.0916|
|1707|-44.1599|0.283302|-187.939|-47.4695|-0.645306|-73.0278|
|1708|-44.2074|0.282657|-188.012|-47.428|-0.644742|-72.9639|
|1709|-44.2548|0.282013|-188.085|-47.3863|-0.644176|-72.8999|
|1710|-44.3022|0.281369|-188.158|-47.3446|-0.643608|-72.8357|
|1711|-44.3495|0.280726|-188.231|-47.3028|-0.64304|-72.7713|
|1712|-44.3968|0.280083|-188.304|-47.2608|-0.642469|-72.7068|
|1713|-44.444|0.279441|-188.376|-47.2188|-0.641898|-72.6421|
|1714|-44.4912|0.278799|-188.449|-47.1766|-0.641325|-72.5773|
|1715|-44.5383|0.278158|-188.521|-47.1344|-0.640751|-72.5123|
|1716|-44.5855|0.277518|-188.594|-47.092|-0.640175|-72.4471|
|1717|-44.6325|0.276878|-188.666|-47.0496|-0.639598|-72.3818|
|1718|-44.6796|0.276238|-188.739|-47.007|-0.639019|-72.3164|
|1719|-44.7265|0.2756|-188.811|-46.9644|-0.638439|-72.2507|
|1720|-44.7735|0.274962|-188.883|-46.9216|-0.637858|-72.185|
|1721|-44.8204|0.274324|-188.955|-46.8788|-0.637275|-72.119|
|1722|-44.8672|0.273687|-189.027|-46.8358|-0.636691|-72.0529|
|1723|-44.9141|0.273051|-189.099|-46.7927|-0.636106|-71.9867|
|1724|-44.9608|0.272415|-189.171|-46.7496|-0.635519|-71.9203|
|1725|-45.0076|0.27178|-189.243|-46.7063|-0.634931|-71.8537|
|1726|-45.0542|0.271145|-189.315|-46.6629|-0.634342|-71.787|
|1727|-45.1009|0.270511|-189.387|-46.6195|-0.633751|-71.7201|
|1728|-45.1475|0.269877|-189.459|-46.5759|-0.633158|-71.6531|
|1729|-45.194|0.269245|-189.53|-46.5322|-0.632565|-71.5859|
|1730|-45.2405|0.268612|-189.602|-46.4885|-0.63197|-71.5186|
|1731|-45.287|0.267981|-189.673|-46.4446|-0.631374|-71.4511|
|1732|-45.3334|0.26735|-189.745|-46.4006|-0.630776|-71.3835|
|1733|-45.3798|0.266719|-189.816|-46.3566|-0.630177|-71.3157|
|1734|-45.4262|0.266089|-189.887|-46.3124|-0.629577|-71.2478|
|1735|-45.4724|0.26546|-189.958|-46.2682|-0.628975|-71.1797|
|1736|-45.5187|0.264831|-190.03|-46.2238|-0.628372|-71.1114|
|1737|-45.5649|0.264203|-190.101|-46.1794|-0.627768|-71.0431|
|1738|-45.611|0.263576|-190.172|-46.1348|-0.627162|-70.9745|
|1739|-45.6572|0.262949|-190.243|-46.0902|-0.626555|-70.9058|
|1740|-45.7032|0.262323|-190.314|-46.0454|-0.625947|-70.837|
|1741|-45.7492|0.261697|-190.384|-46.0006|-0.625337|-70.768|
|1742|-45.7952|0.261072|-190.455|-45.9556|-0.624726|-70.6989|
|1743|-45.8412|0.260448|-190.526|-45.9106|-0.624114|-70.6296|
|1744|-45.887|0.259824|-190.596|-45.8655|-0.623501|-70.5602|
|1745|-45.9329|0.259201|-190.667|-45.8202|-0.622886|-70.4906|
|1746|-45.9787|0.258578|-190.737|-45.7749|-0.62227|-70.4208|
|1747|-46.0244|0.257956|-190.808|-45.7295|-0.621652|-70.351|
|1748|-46.0701|0.257335|-190.878|-45.684|-0.621033|-70.281|
|1749|-46.1158|0.256714|-190.948|-45.6384|-0.620413|-70.2108|
|1750|-46.1614|0.256094|-191.018|-45.5927|-0.619792|-70.1405|
|1751|-46.207|0.255474|-191.089|-45.5469|-0.61917|-70.07|
|1752|-46.2525|0.254856|-191.159|-45.501|-0.618546|-69.9994|
|1753|-46.298|0.254237|-191.229|-45.455|-0.61792|-69.9287|
|1754|-46.3434|0.25362|-191.298|-45.4089|-0.617294|-69.8578|
|1755|-46.3888|0.253003|-191.368|-45.3627|-0.616666|-69.7867|
|1756|-46.4342|0.252386|-191.438|-45.3165|-0.616037|-69.7156|
|1757|-46.4794|0.251771|-191.508|-45.2701|-0.615407|-69.6442|
|1758|-46.5247|0.251156|-191.577|-45.2236|-0.614776|-69.5728|
|1759|-46.5699|0.250541|-191.647|-45.1771|-0.614143|-69.5012|
|1760|-46.615|0.249927|-191.716|-45.1304|-0.613509|-69.4294|
|1761|-46.6602|0.249314|-191.786|-45.0837|-0.612873|-69.3575|
|1762|-46.7052|0.248702|-191.855|-45.0369|-0.612237|-69.2855|
|1763|-46.7502|0.24809|-191.924|-44.99|-0.611599|-69.2133|
|1764|-46.7952|0.247478|-191.993|-44.943|-0.61096|-69.141|
|1765|-46.8401|0.246868|-192.063|-44.8959|-0.61032|-69.0685|
|1766|-46.885|0.246258|-192.132|-44.8487|-0.609678|-68.9959|
|1767|-46.9298|0.245648|-192.201|-44.8014|-0.609036|-68.9232|
|1768|-46.9746|0.24504|-192.269|-44.754|-0.608392|-68.8503|
|1769|-47.0193|0.244432|-192.338|-44.7066|-0.607746|-68.7773|
|1770|-47.064|0.243824|-192.407|-44.659|-0.6071|-68.7041|
|1771|-47.1086|0.243217|-192.476|-44.6114|-0.606452|-68.6308|
|1772|-47.1532|0.242611|-192.544|-44.5636|-0.605804|-68.5574|
|1773|-47.1978|0.242006|-192.613|-44.5158|-0.605153|-68.4839|
|1774|-47.2423|0.241401|-192.681|-44.4679|-0.604502|-68.4102|
|1775|-47.2867|0.240797|-192.75|-44.4199|-0.60385|-68.3363|
|1776|-47.3311|0.240193|-192.818|-44.3718|-0.603196|-68.2623|
|1777|-47.3754|0.23959|-192.886|-44.3237|-0.602541|-68.1882|
|1778|-47.4197|0.238988|-192.954|-44.2754|-0.601885|-68.114|
|1779|-47.464|0.238387|-193.022|-44.227|-0.601228|-68.0396|
|1780|-47.5082|0.237786|-193.09|-44.1786|-0.600569|-67.9651|
|1781|-47.5524|0.237185|-193.158|-44.1301|-0.59991|-67.8904|
|1782|-47.5965|0.236586|-193.226|-44.0815|-0.599249|-67.8156|
|1783|-47.6405|0.235987|-193.294|-44.0328|-0.598587|-67.7407|
|1784|-47.6845|0.235389|-193.362|-43.984|-0.597924|-67.6657|
|1785|-47.7285|0.234791|-193.429|-43.9351|-0.597259|-67.5905|
|1786|-47.7724|0.234194|-193.497|-43.8862|-0.596594|-67.5152|
|1787|-47.8163|0.233598|-193.564|-43.8371|-0.595927|-67.4397|
|1788|-47.8601|0.233002|-193.632|-43.788|-0.595259|-67.3641|
|1789|-47.9038|0.232407|-193.699|-43.7388|-0.59459|-67.2884|
|1790|-47.9475|0.231813|-193.766|-43.6895|-0.59392|-67.2126|
|1791|-47.9912|0.23122|-193.833|-43.6401|-0.593249|-67.1366|
|1792|-48.0348|0.230627|-193.901|-43.5906|-0.592576|-67.0605|
|1793|-48.0784|0.230034|-193.968|-43.5411|-0.591902|-66.9843|
|1794|-48.1219|0.229443|-194.034|-43.4914|-0.591228|-66.9079|
|1795|-48.1654|0.228852|-194.101|-43.4417|-0.590552|-66.8314|
|1796|-48.2088|0.228262|-194.168|-43.3919|-0.589875|-66.7548|
|1797|-48.2522|0.227672|-194.235|-43.342|-0.589197|-66.678|
|1798|-48.2955|0.227083|-194.301|-43.292|-0.588517|-66.6012|
|1799|-48.3387|0.226495|-194.368|-43.242|-0.587837|-66.5242|
|1800|-48.382|0.225908|-194.435|-43.1919|-0.587155|-66.447|
|1801|-48.4251|0.225321|-194.501|-43.1416|-0.586473|-66.3698|
|1802|-48.4682|0.224735|-194.567|-43.0913|-0.585789|-66.2924|
|1803|-48.5113|0.224149|-194.634|-43.041|-0.585104|-66.2149|
|1804|-48.5543|0.223564|-194.7|-42.9905|-0.584418|-66.1373|
|1805|-48.5973|0.22298|-194.766|-42.9399|-0.583731|-66.0595|
|1806|-48.6402|0.222397|-194.832|-42.8893|-0.583043|-65.9816|
|1807|-48.6831|0.221814|-194.898|-42.8386|-0.582353|-65.9036|
|1808|-48.7259|0.221232|-194.964|-42.7878|-0.581663|-65.8255|
|1809|-48.7686|0.220651|-195.029|-42.737|-0.580971|-65.7472|
|1810|-48.8114|0.22007|-195.095|-42.686|-0.580279|-65.6688|
|1811|-48.854|0.21949|-195.161|-42.635|-0.579585|-65.5903|
|1812|-48.8966|0.218911|-195.226|-42.5839|-0.57889|-65.5117|
|1813|-48.9392|0.218333|-195.292|-42.5327|-0.578195|-65.433|
|1814|-48.9817|0.217755|-195.357|-42.4814|-0.577498|-65.3541|
|1815|-49.0241|0.217178|-195.422|-42.4301|-0.5768|-65.2751|
|1816|-49.0666|0.216601|-195.488|-42.3787|-0.576101|-65.196|
|1817|-49.1089|0.216025|-195.553|-42.3272|-0.575401|-65.1168|
|1818|-49.1512|0.21545|-195.618|-42.2756|-0.5747|-65.0375|
|1819|-49.1935|0.214876|-195.683|-42.224|-0.573997|-64.958|
|1820|-49.2357|0.214302|-195.748|-42.1722|-0.573294|-64.8784|
|1821|-49.2778|0.213729|-195.813|-42.1204|-0.57259|-64.7987|
|1822|-49.3199|0.213157|-195.877|-42.0685|-0.571885|-64.7189|
|1823|-49.3619|0.212586|-195.942|-42.0166|-0.571178|-64.639|
|1824|-49.4039|0.212015|-196.007|-41.9645|-0.570471|-64.5589|
|1825|-49.4459|0.211445|-196.071|-41.9124|-0.569763|-64.4787|
|1826|-49.4878|0.210875|-196.136|-41.8602|-0.569053|-64.3984|
|1827|-49.5296|0.210307|-196.2|-41.808|-0.568343|-64.318|
