9.79744 0.788221 -99.1857
|Index|x_pos|y_pos|z_pos|x_vel|y_vel|z_vel|joint1_pos|joint2_pos|joint3_pos|joint1_vel|joint2_vel|joint3_vel|
|786|7.66822|0.765783|-102.625|-39.1581|-0.412651|-63.249|-36582.6|-72082.9|-13705.5|197234|418728|34046.7|
|787|7.66038|0.765701|-102.637|-39.2486|-0.413605|-63.3951|-36543.1|-71999|-13698.7|197637|419459|34144.4|
|788|7.65252|0.765618|-102.65|-39.3392|-0.414559|-63.5414|-36503.5|-71915.1|-13691.9|198039|420190|34242.2|
|789|7.64465|0.765535|-102.663|-39.4298|-0.415514|-63.6878|-36463.9|-71831|-13685|198441|420921|34340.2|
|790|7.63675|0.765452|-102.676|-39.5205|-0.41647|-63.8343|-36424.1|-71746.7|-13678.1|198843|421651|34438.4|
|791|7.62884|0.765368|-102.688|-39.6112|-0.417426|-63.9808|-36384.3|-71662.3|-13671.2|199245|422380|34536.8|
|792|7.62091|0.765285|-102.701|-39.7021|-0.418383|-64.1276|-36344.4|-71577.8|-13664.3|199647|423109|34635.3|
|793|7.61296|0.765201|-102.714|-39.793|-0.419341|-64.2744|-36304.5|-71493.1|-13657.4|200049|423837|34734.1|
|794|7.60499|0.765117|-102.727|-39.8839|-0.4203|-64.4213|-36264.4|-71408.2|-13650.4|200452|424565|34833|
|795|7.597|0.765033|-102.74|-39.975|-0.421259|-64.5684|-36224.3|-71323.2|-13643.4|200854|425292|34932.1|
|796|7.589|0.764948|-102.753|-40.0661|-0.422219|-64.7155|-36184.1|-71238.1|-13636.4|201256|426019|35031.4|
|797|7.58098|0.764864|-102.766|-40.1572|-0.42318|-64.8628|-36143.8|-71152.8|-13629.4|201659|426745|35130.9|
|798|7.57294|0.764779|-102.779|-40.2485|-0.424141|-65.0101|-36103.4|-71067.4|-13622.4|202061|427471|35230.6|
|799|7.56488|0.764694|-102.792|-40.3398|-0.425104|-65.1576|-36062.9|-70981.8|-13615.3|202463|428196|35330.4|
|800|7.5568|0.764609|-102.805|-40.4312|-0.426067|-65.3052|-36022.4|-70896.1|-13608.2|202866|428920|35430.4|
|801|7.5487|0.764524|-102.818|-40.5226|-0.42703|-65.4529|-35981.8|-70810.3|-13601.2|203268|429644|35530.7|
|802|7.54059|0.764438|-102.831|-40.6141|-0.427995|-65.6007|-35941.1|-70724.3|-13594|203670|430368|35631.1|
|803|7.53246|0.764353|-102.844|-40.7057|-0.42896|-65.7487|-35900.3|-70638.1|-13586.9|204073|431091|35731.7|
|804|7.52431|0.764267|-102.857|-40.7973|-0.429925|-65.8967|-35859.5|-70551.8|-13579.7|204475|431813|35832.5|
|805|7.51614|0.764181|-102.87|-40.8891|-0.430892|-66.0448|-35818.5|-70465.4|-13572.6|204878|432534|35933.4|
|806|7.50795|0.764094|-102.884|-40.9808|-0.431859|-66.1931|-35777.5|-70378.8|-13565.4|205280|433256|36034.6|
|807|7.49975|0.764008|-102.897|-41.0727|-0.432827|-66.3414|-35736.4|-70292.1|-13558.2|205682|433976|36135.9|
|808|7.49152|0.763921|-102.91|-41.1646|-0.433796|-66.4899|-35695.3|-70205.2|-13550.9|206085|434696|36237.5|
|809|7.48328|0.763834|-102.924|-41.2566|-0.434765|-66.6385|-35654|-70118.2|-13543.7|206487|435415|36339.2|
|810|7.47502|0.763747|-102.937|-41.3486|-0.435735|-66.7871|-35612.7|-70031.1|-13536.4|206890|436134|36441.1|
|811|7.46674|0.76366|-102.95|-41.4407|-0.436706|-66.9359|-35571.2|-69943.8|-13529.1|207292|436852|36543.2|
|812|7.45845|0.763573|-102.964|-41.5329|-0.437677|-67.0848|-35529.7|-69856.3|-13521.8|207694|437570|36645.5|
|813|7.45013|0.763485|-102.977|-41.6252|-0.438649|-67.2338|-35488.2|-69768.7|-13514.4|208097|438287|36747.9|
|814|7.4418|0.763397|-102.991|-41.7175|-0.439622|-67.3829|-35446.5|-69681|-13507.1|208499|439003|36850.6|
|815|7.43344|0.763309|-103.004|-41.8099|-0.440595|-67.5321|-35404.8|-69593.1|-13499.7|208902|439719|36953.4|
|816|7.42507|0.763221|-103.018|-41.9023|-0.44157|-67.6814|-35362.9|-69505.1|-13492.3|209304|440434|37056.5|
|817|7.41668|0.763133|-103.031|-41.9948|-0.442544|-67.8308|-35321|-69417|-13484.9|209706|441149|37159.7|
|818|7.40827|0.763044|-103.045|-42.0874|-0.44352|-67.9804|-35279.1|-69328.7|-13477.4|210109|441863|37263.1|
|819|7.39985|0.762955|-103.058|-42.18|-0.444496|-68.13|-35237|-69240.2|-13470|210511|442576|37366.7|
|820|7.3914|0.762866|-103.072|-42.2727|-0.445473|-68.2797|-35194.9|-69151.6|-13462.5|210914|443289|37470.5|
|821|7.38294|0.762777|-103.086|-42.3655|-0.446451|-68.4296|-35152.6|-69062.9|-13455|211316|444001|37574.5|
|822|7.37446|0.762688|-103.099|-42.4583|-0.447429|-68.5795|-35110.3|-68974|-13447.4|211718|444713|37678.6|
|823|7.36595|0.762598|-103.113|-42.5512|-0.448408|-68.7296|-35067.9|-68885|-13439.9|212121|445424|37783|
|824|7.35743|0.762508|-103.127|-42.6442|-0.449387|-68.8797|-35025.5|-68795.9|-13432.3|212523|446134|37887.5|
|825|7.3489|0.762418|-103.141|-42.7372|-0.450368|-69.03|-34982.9|-68706.6|-13424.7|212925|446844|37992.3|
|826|7.34034|0.762328|-103.154|-42.8303|-0.451349|-69.1803|-34940.3|-68617.1|-13417.1|213327|447553|38097.2|
|827|7.33176|0.762238|-103.168|-42.9234|-0.45233|-69.3308|-34897.6|-68527.5|-13409.5|213730|448261|38202.3|
|828|7.32317|0.762147|-103.182|-43.0166|-0.453313|-69.4813|-34854.8|-68437.8|-13401.9|214132|448969|38307.6|
|829|7.31456|0.762056|-103.196|-43.1099|-0.454295|-69.632|-34812|-68348|-13394.2|214534|449676|38413.1|
|830|7.30593|0.761965|-103.21|-43.2032|-0.455279|-69.7828|-34769|-68257.9|-13386.5|214936|450383|38518.8|
|831|7.29728|0.761874|-103.224|-43.2966|-0.456263|-69.9336|-34726|-68167.8|-13378.8|215338|451089|38624.7|
|832|7.28861|0.761783|-103.238|-43.3901|-0.457248|-70.0846|-34682.9|-68077.5|-13371|215740|451794|38730.8|
|833|7.27992|0.761691|-103.252|-43.4836|-0.458234|-70.2356|-34639.7|-67987.1|-13363.3|216142|452499|38837|
|834|7.27121|0.7616|-103.266|-43.5772|-0.45922|-70.3868|-34596.4|-67896.5|-13355.5|216544|453202|38943.5|
|835|7.26249|0.761508|-103.28|-43.6709|-0.460207|-70.5381|-34553.1|-67805.8|-13347.7|216946|453906|39050.1|
|836|7.25375|0.761415|-103.294|-43.7646|-0.461195|-70.6895|-34509.6|-67715|-13339.9|217348|454608|39157|
|837|7.24498|0.761323|-103.308|-43.8584|-0.462183|-70.8409|-34466.1|-67624|-13332|217750|455310|39264|
|838|7.2362|0.761231|-103.323|-43.9522|-0.463172|-70.9925|-34422.5|-67532.8|-13324.2|218152|456012|39371.2|
|839|7.2274|0.761138|-103.337|-44.0461|-0.464161|-71.1442|-34378.9|-67441.6|-13316.3|218554|456712|39478.6|
|840|7.21858|0.761045|-103.351|-44.1401|-0.465151|-71.2959|-34335.1|-67350.1|-13308.4|218956|457413|39586.2|
|841|7.20975|0.760952|-103.365|-44.2341|-0.466142|-71.4478|-34291.3|-67258.6|-13300.5|219357|458112|39694|
|842|7.20089|0.760858|-103.38|-44.3282|-0.467134|-71.5998|-34247.4|-67166.9|-13292.5|219759|458811|39802|
|843|7.19202|0.760765|-103.394|-44.4223|-0.468126|-71.7518|-34203.4|-67075.1|-13284.5|220161|459509|39910.2|
|844|7.18312|0.760671|-103.408|-44.5165|-0.469119|-71.904|-34159.3|-66983.1|-13276.5|220562|460206|40018.6|
|845|7.17421|0.760577|-103.423|-44.6108|-0.470112|-72.0562|-34115.2|-66891|-13268.5|220964|460903|40127.2|
|846|7.16528|0.760483|-103.437|-44.7051|-0.471106|-72.2086|-34070.9|-66798.7|-13260.5|221366|461599|40235.9|
|847|7.15633|0.760389|-103.452|-44.7995|-0.472101|-72.3611|-34026.6|-66706.3|-13252.4|221767|462294|40344.9|
|848|7.14736|0.760294|-103.466|-44.8939|-0.473096|-72.5136|-33982.2|-66613.8|-13244.4|222168|462989|40454|
|849|7.13837|0.7602|-103.481|-44.9885|-0.474092|-72.6663|-33937.7|-66521.1|-13236.3|222570|463683|40563.4|
|850|7.12936|0.760105|-103.495|-45.083|-0.475088|-72.819|-33893.2|-66428.3|-13228.1|222971|464376|40672.9|
|851|7.12034|0.76001|-103.51|-45.1776|-0.476085|-72.9718|-33848.6|-66335.4|-13220|223372|465068|40782.6|
|852|7.11129|0.759914|-103.524|-45.2723|-0.477083|-73.1248|-33803.8|-66242.3|-13211.8|223774|465760|40892.6|
|853|7.10223|0.759819|-103.539|-45.3671|-0.478082|-73.2778|-33759|-66149.1|-13203.6|224175|466451|41002.7|
|854|7.09314|0.759723|-103.554|-45.4619|-0.479081|-73.4309|-33714.2|-66055.7|-13195.4|224576|467142|41113|
|855|7.08404|0.759627|-103.568|-45.5567|-0.48008|-73.5842|-33669.2|-65962.2|-13187.2|224977|467832|41223.5|
|856|7.07492|0.759531|-103.583|-45.6517|-0.481081|-73.7375|-33624.2|-65868.6|-13178.9|225378|468521|41334.2|
|857|7.06578|0.759435|-103.598|-45.7466|-0.482082|-73.8909|-33579.1|-65774.8|-13170.6|225779|469209|41445.1|
|858|7.05662|0.759338|-103.613|-45.8417|-0.483083|-74.0444|-33533.9|-65680.9|-13162.3|226180|469897|41556.2|
|859|7.04745|0.759241|-103.628|-45.9368|-0.484085|-74.198|-33488.6|-65586.9|-13154|226581|470584|41667.5|
|860|7.03825|0.759145|-103.642|-46.0319|-0.485088|-74.3517|-33443.2|-65492.7|-13145.7|226981|471270|41779|
|861|7.02903|0.759047|-103.657|-46.1271|-0.486091|-74.5055|-33397.8|-65398.4|-13137.3|227382|471956|41890.7|
|862|7.0198|0.75895|-103.672|-46.2224|-0.487095|-74.6594|-33352.3|-65303.9|-13128.9|227783|472641|42002.5|
|863|7.01054|0.758853|-103.687|-46.3177|-0.4881|-74.8133|-33306.7|-65209.3|-13120.5|228183|473325|42114.6|
|864|7.00127|0.758755|-103.702|-46.4131|-0.489105|-74.9674|-33261|-65114.6|-13112.1|228584|474008|42226.9|
|865|6.99198|0.758657|-103.717|-46.5086|-0.490111|-75.1216|-33215.3|-65019.7|-13103.6|228984|474691|42339.3|
|866|6.98267|0.758559|-103.732|-46.6041|-0.491117|-75.2758|-33169.4|-64924.7|-13095.1|229384|475373|42452|
|867|6.97334|0.75846|-103.747|-46.6996|-0.492124|-75.4302|-33123.5|-64829.6|-13086.6|229785|476054|42564.9|
|868|6.96399|0.758362|-103.762|-46.7952|-0.493132|-75.5846|-33077.5|-64734.3|-13078.1|230185|476735|42677.9|
|869|6.95462|0.758263|-103.777|-46.8909|-0.49414|-75.7391|-33031.4|-64638.9|-13069.6|230585|477415|42791.2|
|870|6.94523|0.758164|-103.793|-46.9866|-0.495149|-75.8937|-32985.3|-64543.3|-13061|230985|478094|42904.6|
|871|6.93582|0.758065|-103.808|-47.0824|-0.496158|-76.0485|-32939|-64447.6|-13052.4|231385|478772|43018.2|
|872|6.9264|0.757966|-103.823|-47.1782|-0.497168|-76.2033|-32892.7|-64351.8|-13043.8|231785|479450|43132.1|
|873|6.91695|0.757866|-103.838|-47.2741|-0.498178|-76.3581|-32846.3|-64255.8|-13035.2|232184|480127|43246.1|
|874|6.90749|0.757767|-103.854|-47.3701|-0.49919|-76.5131|-32799.8|-64159.7|-13026.5|232584|480803|43360.3|
|875|6.898|0.757667|-103.869|-47.4661|-0.500201|-76.6682|-32753.3|-64063.5|-13017.8|232984|481479|43474.8|
|876|6.8885|0.757566|-103.884|-47.5622|-0.501214|-76.8234|-32706.6|-63967.2|-13009.1|233383|482153|43589.4|
|877|6.87898|0.757466|-103.9|-47.6583|-0.502226|-76.9786|-32659.9|-63870.7|-13000.4|233783|482827|43704.2|
|878|6.86944|0.757366|-103.915|-47.7544|-0.50324|-77.1339|-32613.1|-63774|-12991.6|234182|483500|43819.3|
|879|6.85988|0.757265|-103.93|-47.8507|-0.504254|-77.2894|-32566.3|-63677.3|-12982.8|234581|484173|43934.5|
|880|6.8503|0.757164|-103.946|-47.9469|-0.505269|-77.4449|-32519.3|-63580.4|-12974|234980|484845|44049.9|
|881|6.8407|0.757063|-103.961|-48.0433|-0.506284|-77.6005|-32472.3|-63483.3|-12965.2|235379|485516|44165.5|
|882|6.83108|0.756961|-103.977|-48.1397|-0.5073|-77.7562|-32425.1|-63386.2|-12956.4|235778|486186|44281.3|
|883|6.82144|0.75686|-103.993|-48.2361|-0.508316|-77.9119|-32378|-63288.8|-12947.5|236177|486855|44397.3|
|884|6.81179|0.756758|-104.008|-48.3326|-0.509333|-78.0678|-32330.7|-63191.4|-12938.6|236576|487524|44513.6|
|885|6.80211|0.756656|-104.024|-48.4292|-0.51035|-78.2238|-32283.3|-63093.8|-12929.7|236975|488192|44630|
|886|6.79241|0.756554|-104.039|-48.5258|-0.511368|-78.3798|-32235.9|-62996.1|-12920.8|237373|488859|44746.6|
|887|6.7827|0.756452|-104.055|-48.6224|-0.512387|-78.5359|-32188.4|-62898.3|-12911.8|237772|489525|44863.4|
|888|6.77297|0.756349|-104.071|-48.7191|-0.513406|-78.6921|-32140.8|-62800.3|-12902.8|238170|490191|44980.4|
|889|6.76321|0.756246|-104.087|-48.8159|-0.514426|-78.8484|-32093.1|-62702.2|-12893.8|238569|490856|45097.6|
|890|6.75344|0.756143|-104.102|-48.9127|-0.515446|-79.0048|-32045.4|-62604|-12884.8|238967|491520|45215|
|891|6.74365|0.75604|-104.118|-49.0096|-0.516467|-79.1613|-31997.5|-62505.6|-12875.7|239365|492183|45332.6|
|892|6.73384|0.755937|-104.134|-49.1065|-0.517488|-79.3178|-31949.6|-62407.1|-12866.7|239763|492846|45450.4|
|893|6.724|0.755833|-104.15|-49.2035|-0.51851|-79.4745|-31901.6|-62308.5|-12857.6|240161|493508|45568.4|
|894|6.71415|0.755729|-104.166|-49.3005|-0.519533|-79.6312|-31853.5|-62209.7|-12848.4|240559|494169|45686.6|
|895|6.70428|0.755625|-104.182|-49.3976|-0.520556|-79.788|-31805.4|-62110.8|-12839.3|240956|494829|45805|
|896|6.69439|0.755521|-104.198|-49.4947|-0.521579|-79.9449|-31757.2|-62011.8|-12830.1|241354|495489|45923.6|
|897|6.68449|0.755417|-104.214|-49.5919|-0.522603|-80.1019|-31708.8|-61912.6|-12820.9|241751|496147|46042.5|
|898|6.67456|0.755312|-104.23|-49.6892|-0.523628|-80.2589|-31660.5|-61813.3|-12811.7|242149|496805|46161.5|
|899|6.66461|0.755207|-104.246|-49.7864|-0.524653|-80.4161|-31612|-61713.9|-12802.4|242546|497462|46280.7|
|900|6.65464|0.755102|-104.262|-49.8838|-0.525679|-80.5733|-31563.4|-61614.3|-12793.2|242943|498119|46400.1|
|901|6.64466|0.754997|-104.278|-49.9812|-0.526705|-80.7306|-31514.8|-61514.6|-12783.9|243340|498774|46519.7|
|902|6.63465|0.754891|-104.294|-50.0786|-0.527732|-80.888|-31466.1|-61414.8|-12774.6|243737|499429|46639.5|
|903|6.62463|0.754786|-104.31|-50.1761|-0.52876|-81.0455|-31417.3|-61314.9|-12765.2|244134|500083|46759.5|
|904|6.61458|0.75468|-104.327|-50.2737|-0.529788|-81.203|-31368.4|-61214.8|-12755.9|244530|500736|46879.7|
|905|6.60452|0.754574|-104.343|-50.3712|-0.530816|-81.3607|-31319.5|-61114.6|-12746.5|244927|501389|47000.1|
|906|6.59443|0.754468|-104.359|-50.4689|-0.531845|-81.5184|-31270.5|-61014.2|-12737.1|245323|502040|47120.7|
|907|6.58433|0.754361|-104.376|-50.5666|-0.532875|-81.6762|-31221.4|-60913.8|-12727.6|245720|502691|47241.5|
|908|6.57421|0.754254|-104.392|-50.6643|-0.533905|-81.834|-31172.2|-60813.2|-12718.2|246116|503341|47362.5|
|909|6.56406|0.754148|-104.408|-50.7621|-0.534935|-81.992|-31122.9|-60712.4|-12708.7|246512|503990|47483.8|
|910|6.5539|0.75404|-104.425|-50.86|-0.535966|-82.15|-31073.6|-60611.6|-12699.2|246908|504639|47605.2|
|911|6.54372|0.753933|-104.441|-50.9579|-0.536998|-82.3082|-31024.2|-60510.6|-12689.6|247304|505286|47726.8|
|912|6.53352|0.753826|-104.458|-51.0558|-0.53803|-82.4664|-30974.7|-60409.4|-12680.1|247699|505933|47848.6|
|913|6.5233|0.753718|-104.474|-51.1538|-0.539063|-82.6246|-30925.1|-60308.2|-12670.5|248095|506579|47970.6|
|914|6.51306|0.75361|-104.491|-51.2518|-0.540096|-82.783|-30875.4|-60206.8|-12660.9|248490|507224|48092.9|
|915|6.5028|0.753502|-104.507|-51.3499|-0.541129|-82.9414|-30825.7|-60105.3|-12651.3|248885|507869|48215.3|
|916|6.49252|0.753394|-104.524|-51.4481|-0.542163|-83.0999|-30775.9|-60003.7|-12641.6|249281|508512|48337.9|
|917|6.48222|0.753285|-104.54|-51.5462|-0.543198|-83.2585|-30726|-59901.9|-12631.9|249676|509155|48460.7|
|918|6.4719|0.753176|-104.557|-51.6445|-0.544233|-83.4172|-30676|-59800|-12622.2|250071|509797|48583.8|
|919|6.46156|0.753067|-104.574|-51.7428|-0.545269|-83.5759|-30625.9|-59698|-12612.5|250465|510438|48707|
|920|6.4512|0.752958|-104.591|-51.8411|-0.546305|-83.7348|-30575.8|-59595.8|-12602.7|250860|511078|48830.4|
|921|6.44082|0.752849|-104.607|-51.9395|-0.547342|-83.8937|-30525.6|-59493.5|-12593|251254|511718|48954.1|
|922|6.43042|0.752739|-104.624|-52.0379|-0.548379|-84.0526|-30475.3|-59391.1|-12583.2|251649|512356|49077.9|
|923|6.42001|0.752629|-104.641|-52.1364|-0.549417|-84.2117|-30424.9|-59288.6|-12573.3|252043|512994|49202|
|924|6.40957|0.752519|-104.658|-52.2349|-0.550455|-84.3708|-30374.5|-59185.9|-12563.5|252437|513631|49326.2|
|925|6.39911|0.752409|-104.675|-52.3334|-0.551494|-84.53|-30324|-59083.2|-12553.6|252831|514267|49450.6|
|926|6.38864|0.752299|-104.692|-52.4321|-0.552533|-84.6893|-30273.4|-58980.2|-12543.7|253225|514903|49575.3|
|927|6.37814|0.752188|-104.709|-52.5307|-0.553573|-84.8487|-30222.7|-58877.2|-12533.8|253618|515537|49700.2|
|928|6.36762|0.752077|-104.726|-52.6294|-0.554613|-85.0081|-30171.9|-58774|-12523.8|254012|516171|49825.2|
|929|6.35709|0.751966|-104.743|-52.7282|-0.555653|-85.1676|-30121.1|-58670.7|-12513.8|254405|516804|49950.5|
|930|6.34653|0.751855|-104.76|-52.827|-0.556695|-85.3272|-30070.2|-58567.3|-12503.8|254798|517436|50075.9|
|931|6.33596|0.751744|-104.777|-52.9258|-0.557736|-85.4868|-30019.2|-58463.7|-12493.8|255191|518067|50201.6|
|932|6.32536|0.751632|-104.794|-53.0247|-0.558778|-85.6466|-29968.1|-58360.1|-12483.8|255584|518698|50327.5|
|933|6.31475|0.75152|-104.811|-53.1236|-0.559821|-85.8064|-29916.9|-58256.3|-12473.7|255977|519327|50453.6|
|934|6.30411|0.751408|-104.828|-53.2226|-0.560864|-85.9662|-29865.7|-58152.3|-12463.6|256370|519956|50579.8|
|935|6.29346|0.751296|-104.845|-53.3216|-0.561908|-86.1262|-29814.4|-58048.3|-12453.4|256762|520584|50706.3|
|936|6.28278|0.751183|-104.863|-53.4207|-0.562952|-86.2862|-29763|-57944.1|-12443.3|257154|521211|50833|
|937|6.27209|0.751071|-104.88|-53.5198|-0.563996|-86.4463|-29711.5|-57839.8|-12433.1|257547|521837|50959.9|
|938|6.26138|0.750958|-104.897|-53.619|-0.565041|-86.6065|-29660|-57735.4|-12422.9|257938|522462|51087|
|939|6.25064|0.750845|-104.915|-53.7182|-0.566086|-86.7667|-29608.3|-57630.8|-12412.7|258330|523087|51214.3|
|940|6.23989|0.750731|-104.932|-53.8175|-0.567132|-86.927|-29556.6|-57526.1|-12402.4|258722|523710|51341.8|
|941|6.22912|0.750618|-104.949|-53.9167|-0.568179|-87.0874|-29504.8|-57421.3|-12392.1|259114|524333|51469.5|
|942|6.21832|0.750504|-104.967|-54.0161|-0.569226|-87.2479|-29453|-57316.4|-12381.8|259505|524955|51597.4|
|943|6.20751|0.75039|-104.984|-54.1155|-0.570273|-87.4084|-29401|-57211.4|-12371.5|259896|525576|51725.5|
|944|6.19668|0.750276|-105.002|-54.2149|-0.571321|-87.569|-29349|-57106.2|-12361.1|260287|526197|51853.8|
|945|6.18582|0.750162|-105.019|-54.3144|-0.572369|-87.7296|-29296.9|-57000.9|-12350.8|260678|526816|51982.4|
|946|6.17495|0.750047|-105.037|-54.4139|-0.573418|-87.8904|-29244.8|-56895.4|-12340.4|261069|527435|52111.1|
|947|6.16406|0.749932|-105.054|-54.5134|-0.574467|-88.0512|-29192.5|-56789.9|-12329.9|261459|528052|52240|
|948|6.15315|0.749817|-105.072|-54.613|-0.575516|-88.2121|-29140.2|-56684.2|-12319.5|261850|528669|52369.2|
|949|6.14221|0.749702|-105.09|-54.7127|-0.576566|-88.373|-29087.8|-56578.4|-12309|262240|529285|52498.5|
|950|6.13126|0.749587|-105.107|-54.8124|-0.577617|-88.534|-29035.3|-56472.5|-12298.5|262630|529900|52628|
|951|6.12029|0.749471|-105.125|-54.9121|-0.578668|-88.6951|-28982.7|-56366.5|-12287.9|263020|530515|52757.8|
|952|6.1093|0.749355|-105.143|-55.0119|-0.579719|-88.8562|-28930.1|-56260.3|-12277.4|263409|531128|52887.8|
|953|6.09828|0.749239|-105.161|-55.1117|-0.580771|-89.0175|-28877.3|-56154|-12266.8|263799|531741|53017.9|
|954|6.08725|0.749123|-105.178|-55.2115|-0.581823|-89.1788|-28824.6|-56047.6|-12256.1|264188|532352|53148.3|
|955|6.0762|0.749006|-105.196|-55.3114|-0.582876|-89.3401|-28771.7|-55941.1|-12245.5|264578|532963|53278.9|
|956|6.06513|0.74889|-105.214|-55.4113|-0.583929|-89.5015|-28718.7|-55834.4|-12234.8|264967|533573|53409.6|
|957|6.05403|0.748773|-105.232|-55.5113|-0.584983|-89.663|-28665.7|-55727.7|-12224.1|265355|534182|53540.6|
|958|6.04292|0.748656|-105.25|-55.6113|-0.586037|-89.8246|-28612.6|-55620.8|-12213.4|265744|534790|53671.8|
|959|6.03179|0.748538|-105.268|-55.7114|-0.587091|-89.9862|-28559.4|-55513.7|-12202.7|266133|535398|53803.2|
|960|6.02064|0.748421|-105.286|-55.8115|-0.588146|-90.1479|-28506.1|-55406.6|-12191.9|266521|536004|53934.8|
|961|6.00946|0.748303|-105.304|-55.9116|-0.589201|-90.3096|-28452.8|-55299.3|-12181.1|266909|536610|54066.6|
|962|5.99827|0.748185|-105.322|-56.0118|-0.590257|-90.4714|-28399.4|-55192|-12170.3|267297|537215|54198.6|
|963|5.98706|0.748067|-105.34|-56.1121|-0.591313|-90.6333|-28345.9|-55084.4|-12159.4|267685|537819|54330.8|
|964|5.97583|0.747949|-105.358|-56.2123|-0.59237|-90.7953|-28292.3|-54976.8|-12148.5|268072|538422|54463.2|
|965|5.96458|0.74783|-105.377|-56.3126|-0.593427|-90.9573|-28238.6|-54869.1|-12137.6|268460|539024|54595.9|
|966|5.9533|0.747711|-105.395|-56.413|-0.594484|-91.1194|-28184.9|-54761.2|-12126.7|268847|539625|54728.7|
|967|5.94201|0.747592|-105.413|-56.5133|-0.595542|-91.2815|-28131.1|-54653.2|-12115.7|269234|540226|54861.7|
|968|5.9307|0.747473|-105.431|-56.6138|-0.5966|-91.4437|-28077.2|-54545.1|-12104.8|269621|540825|54995|
|969|5.91936|0.747354|-105.45|-56.7142|-0.597659|-91.606|-28023.2|-54436.9|-12093.7|270008|541424|55128.4|
|970|5.90801|0.747234|-105.468|-56.8147|-0.598718|-91.7683|-27969.2|-54328.6|-12082.7|270394|542021|55262.1|
|971|5.89664|0.747114|-105.486|-56.9153|-0.599777|-91.9307|-27915.1|-54220.1|-12071.6|270781|542618|55395.9|
|972|5.88525|0.746994|-105.505|-57.0158|-0.600837|-92.0931|-27860.9|-54111.5|-12060.5|271167|543214|55530|
|973|5.87383|0.746874|-105.523|-57.1165|-0.601898|-92.2557|-27806.6|-54002.8|-12049.4|271553|543809|55664.3|
|974|5.8624|0.746753|-105.542|-57.2171|-0.602958|-92.4182|-27752.3|-53894|-12038.3|271938|544404|55798.7|
|975|5.85095|0.746633|-105.56|-57.3178|-0.604019|-92.5809|-27697.8|-53785|-12027.1|272324|544997|55933.4|
|976|5.83947|0.746512|-105.579|-57.4185|-0.605081|-92.7436|-27643.3|-53676|-12015.9|272709|545590|56068.3|
|977|5.82798|0.746391|-105.597|-57.5193|-0.606143|-92.9063|-27588.8|-53566.8|-12004.7|273094|546181|56203.4|
|978|5.81646|0.746269|-105.616|-57.6201|-0.607205|-93.0692|-27534.1|-53457.5|-11993.4|273479|546772|56338.7|
|979|5.80493|0.746148|-105.634|-57.721|-0.608268|-93.2321|-27479.4|-53348.1|-11982.1|273864|547362|56474.2|
|980|5.79338|0.746026|-105.653|-57.8218|-0.609331|-93.395|-27424.6|-53238.6|-11970.8|274249|547951|56609.9|
|981|5.7818|0.745904|-105.672|-57.9228|-0.610394|-93.558|-27369.7|-53128.9|-11959.5|274633|548539|56745.8|
|982|5.77021|0.745782|-105.691|-58.0237|-0.611458|-93.7211|-27314.7|-53019.2|-11948.1|275017|549126|56882|
|983|5.75859|0.745659|-105.709|-58.1247|-0.612523|-93.8842|-27259.7|-52909.3|-11936.7|275401|549712|57018.3|
|984|5.74696|0.745537|-105.728|-58.2257|-0.613587|-94.0474|-27204.5|-52799.3|-11925.3|275785|550297|57154.8|
|985|5.7353|0.745414|-105.747|-58.3268|-0.614652|-94.2106|-27149.4|-52689.1|-11913.9|276169|550882|57291.6|
|986|5.72363|0.745291|-105.766|-58.4279|-0.615718|-94.3739|-27094.1|-52578.9|-11902.4|276552|551465|57428.5|
|987|5.71193|0.745168|-105.785|-58.529|-0.616784|-94.5373|-27038.7|-52468.6|-11890.9|276935|552048|57565.7|
|988|5.70021|0.745044|-105.804|-58.6302|-0.61785|-94.7007|-26983.3|-52358.1|-11879.4|277318|552630|57703.1|
|989|5.68848|0.744921|-105.823|-58.7314|-0.618916|-94.8642|-26927.8|-52247.5|-11867.8|277701|553211|57840.6|
|990|5.67672|0.744797|-105.842|-58.8327|-0.619983|-95.0277|-26872.2|-52136.8|-11856.3|278084|553791|57978.4|
